# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/weight-for-age/expanded-tables/wfa-girls-zscore-expanded-tables.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): ee3ae12cb96c6c5541cdf43665c03ce6c984f877859a183a5f6104eb06a49a6e
# key column 'Day' is in days; rows: 1857
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
359,-0.1994,8.9017,0.12264,6.241,7.006,11.447,13.044
360,-0.1999,8.9092,0.12264,6.247,7.012,11.457,13.056
361,-0.2003,8.9166,0.12265,6.252,7.018,11.467,13.068
362,-0.2008,8.924,0.12266,6.257,7.024,11.477,13.079
363,-0.2013,8.9314,0.12266,6.263,7.03,11.486,13.091
364,-0.2018,8.9388,0.12267,6.268,7.035,11.496,13.102
365,-0.2022,8.9462,0.12267,6.273,7.041,11.506,13.114
366,-0.2027,8.9536,0.12268,6.278,7.047,11.516,13.125
367,-0.2032,8.961,0.12269,6.283,7.053,11.526,13.137
368,-0.2036,8.9684,0.12269,6.289,7.059,11.535,13.148
369,-0.2041,8.9757,0.1227,6.294,7.064,11.545,13.16
370,-0.2046,8.9831,0.1227,6.299,7.07,11.555,13.171
371,-0.205,8.9904,0.12271,6.304,7.076,11.565,13.183
372,-0.2055,8.9978,0.12272,6.31,7.082,11.575,13.195
373,-0.2059,9.0051,0.12272,6.315,7.088,11.584,13.206
374,-0.2064,9.0125,0.12273,6.32,7.093,11.594,13.218
375,-0.2068,9.0198,0.12273,6.325,7.099,11.604,13.229
376,-0.2073,9.0271,0.12274,6.331,7.105,11.614,13.24
377,-0.2077,9.0344,0.12274,6.336,7.111,11.623,13.251
378,-0.2082,9.0417,0.12275,6.341,7.116,11.633,13.263
379,-0.2086,9.049,0.12275,6.346,7.122,11.643,13.274
380,-0.2091,9.0563,0.12276,6.351,7.128,11.652,13.286
381,-0.2095,9.0636,0.12276,6.357,7.134,11.662,13.297
382,-0.21,9.0709,0.12277,6.362,7.14,11.672,13.309
383,-0.2104,9.0782,0.12277,6.367,7.145,11.681,13.32
384,-0.2108,9.0854,0.12278,6.372,7.151,11.691,13.331
385,-0.2113,9.0927,0.12278,6.377,7.157,11.701,13.342
386,-0.2117,9.0999,0.12279,6.382,7.162,11.71,13.354
387,-0.2121,9.1072,0.12279,6.388,7.168,11.72,13.365
388,-0.2126,9.1144,0.1228,6.393,7.174,11.729,13.376
389,-0.213,9.1217,0.1228,6.398,7.18,11.739,13.387
390,-0.2134,9.1289,0.12281,6.403,7.185,11.749,13.399
391,-0.2139,9.1361,0.12281,6.408,7.191,11.758,13.41
392,-0.2143,9.1434,0.12282,6.413,7.197,11.768,13.421
393,-0.2147,9.1506,0.12282,6.419,7.203,11.777,13.432
394,-0.2151,9.1578,0.12282,6.424,7.208,11.787,13.443
395,-0.2155,9.165,0.12283,6.429,7.214,11.796,13.455
396,-0.216,9.1722,0.12283,6.434,7.22,11.806,13.466
397,-0.2164,9.1794,0.12284,6.439,7.225,11.816,13.477
398,-0.2168,9.1866,0.12284,6.444,7.231,11.825,13.488
399,-0.2172,9.1938,0.12285,6.449,7.237,11.835,13.5
400,-0.2176,9.2009,0.12285,6.455,7.242,11.844,13.511
401,-0.218,9.2081,0.12285,6.46,7.248,11.853,13.522
402,-0.2184,9.2153,0.12286,6.465,7.254,11.863,13.533
403,-0.2188,9.2225,0.12286,6.47,7.259,11.872,13.544
404,-0.2192,9.2296,0.12287,6.475,7.265,11.882,13.555
405,-0.2196,9.2368,0.12287,6.48,7.271,11.891,13.566
406,-0.22,9.2439,0.12287,6.485,7.276,11.901,13.577
407,-0.2204,9.2511,0.12288,6.49,7.282,11.91,13.588
408,-0.2208,9.2582,0.12288,6.495,7.288,11.92,13.599
409,-0.2212,9.2654,0.12288,6.501,7.293,11.929,13.61
410,-0.2216,9.2725,0.12289,6.506,7.299,11.939,13.622
411,-0.222,9.2796,0.12289,6.511,7.305,11.948,13.632
412,-0.2224,9.2867,0.12289,6.516,7.31,11.957,13.643
413,-0.2228,9.2939,0.1229,6.521,7.316,11.967,13.655
414,-0.2232,9.301,0.1229,6.526,7.322,11.976,13.666
415,-0.2236,9.3081,0.1229,6.531,7.327,11.986,13.676
416,-0.224,9.3152,0.12291,6.536,7.333,11.995,13.688
417,-0.2243,9.3223,0.12291,6.541,7.338,12.004,13.698
418,-0.2247,9.3294,0.12291,6.546,7.344,12.014,13.709
419,-0.2251,9.3365,0.12292,6.551,7.35,12.023,13.721
420,-0.2255,9.3436,0.12292,6.557,7.355,12.032,13.731
421,-0.2259,9.3507,0.12292,6.562,7.361,12.042,13.742
422,-0.2262,9.3578,0.12292,6.567,7.367,12.051,13.753
423,-0.2266,9.3649,0.12293,6.572,7.372,12.061,13.764
424,-0.227,9.372,0.12293,6.577,7.378,12.07,13.775
425,-0.2274,9.379,0.12293,6.582,7.383,12.079,13.786
426,-0.2277,9.3861,0.12294,6.587,7.389,12.089,13.797
427,-0.2281,9.3932,0.12294,6.592,7.395,12.098,13.808
428,-0.2285,9.4002,0.12294,6.597,7.4,12.107,13.819
429,-0.2288,9.4073,0.12294,6.602,7.406,12.116,13.829
430,-0.2292,9.4144,0.12295,6.607,7.411,12.126,13.841
431,-0.2296,9.4214,0.12295,6.612,7.417,12.135,13.852
432,-0.2299,9.4285,0.12295,6.617,7.423,12.144,13.862
433,-0.2303,9.4355,0.12295,6.622,7.428,12.153,13.873
434,-0.2307,9.4426,0.12295,6.628,7.434,12.163,13.884
435,-0.231,9.4496,0.12296,6.632,7.439,12.172,13.895
436,-0.2314,9.4567,0.12296,6.638,7.445,12.181,13.906
437,-0.2317,9.4637,0.12296,6.643,7.451,12.191,13.916
438,-0.2321,9.4707,0.12296,6.648,7.456,12.2,13.927
439,-0.2324,9.4778,0.12296,6.653,7.462,12.209,13.938
440,-0.2328,9.4848,0.12297,6.658,7.467,12.219,13.949
441,-0.2331,9.4918,0.12297,6.663,7.473,12.228,13.96
442,-0.2335,9.4988,0.12297,6.668,7.478,12.237,13.97
443,-0.2338,9.5058,0.12297,6.673,7.484,12.246,13.981
444,-0.2342,9.5129,0.12297,6.678,7.49,12.255,13.992
445,-0.2345,9.5199,0.12298,6.683,7.495,12.265,14.003
446,-0.2349,9.5269,0.12298,6.688,7.501,12.274,14.014
447,-0.2352,9.5339,0.12298,6.693,7.506,12.283,14.024
448,-0.2355,9.5409,0.12298,6.698,7.512,12.292,14.035
449,-0.2359,9.5479,0.12298,6.703,7.517,12.301,14.046
450,-0.2362,9.5549,0.12298,6.708,7.523,12.31,14.056
451,-0.2366,9.5619,0.12299,6.713,7.529,12.32,14.067
452,-0.2369,9.5689,0.12299,6.718,7.534,12.329,14.078
453,-0.2372,9.5759,0.12299,6.723,7.54,12.338,14.089
454,-0.2376,9.5829,0.12299,6.728,7.545,12.347,14.099
455,-0.2379,9.5898,0.12299,6.733,7.551,12.356,14.11
456,-0.2382,9.5968,0.12299,6.738,7.556,12.366,14.121
457,-0.2385,9.6038,0.12299,6.743,7.562,12.375,14.131
458,-0.2389,9.6108,0.123,6.748,7.567,12.384,14.142
459,-0.2392,9.6178,0.123,6.753,7.573,12.393,14.153
460,-0.2395,9.6247,0.123,6.758,7.578,12.402,14.163
461,-0.2398,9.6317,0.123,6.763,7.584,12.411,14.174
462,-0.2402,9.6387,0.123,6.768,7.59,12.421,14.185
463,-0.2405,9.6457,0.123,6.773,7.595,12.43,14.195
464,-0.2408,9.6526,0.123,6.778,7.601,12.439,14.206
465,-0.2411,9.6596,0.123,6.783,7.606,12.448,14.217
466,-0.2414,9.6665,0.12301,6.788,7.612,12.457,14.228
467,-0.2418,9.6735,0.12301,6.793,7.617,12.466,14.238
468,-0.2421,9.6805,0.12301,6.798,7.623,12.475,14.249
469,-0.2424,9.6874,0.12301,6.803,7.628,12.484,14.259
470,-0.2427,9.6944,0.12301,6.808,7.634,12.494,14.27
471,-0.243,9.7013,0.12301,6.813,7.639,12.503,14.281
472,-0.2433,9.7083,0.12301,6.818,7.645,12.512,14.291
473,-0.2436,9.7152,0.12301,6.823,7.65,12.521,14.302
474,-0.2439,9.7222,0.12301,6.828,7.656,12.53,14.312
475,-0.2442,9.7291,0.12302,6.833,7.661,12.539,14.323
476,-0.2446,9.7361,0.12302,6.838,7.667,12.548,14.334
477,-0.2449,9.743,0.12302,6.843,7.672,12.557,14.344
478,-0.2452,9.75,0.12302,6.848,7.678,12.567,14.355
479,-0.2455,9.7569,0.12302,6.853,7.684,12.576,14.366
480,-0.2458,9.7638,0.12302,6.858,7.689,12.585,14.376
481,-0.2461,9.7708,0.12302,6.863,7.695,12.594,14.387
482,-0.2464,9.7777,0.12302,6.868,7.7,12.603,14.397
483,-0.2467,9.7846,0.12302,6.873,7.706,12.612,14.408
484,-0.247,9.7916,0.12302,6.878,7.711,12.621,14.418
485,-0.2472,9.7985,0.12303,6.883,7.717,12.63,14.429
486,-0.2475,9.8054,0.12303,6.888,7.722,12.639,14.44
487,-0.2478,9.8124,0.12303,6.893,7.728,12.648,14.45
488,-0.2481,9.8193,0.12303,6.898,7.733,12.657,14.461
489,-0.2484,9.8262,0.12303,6.903,7.739,12.666,14.471
490,-0.2487,9.8331,0.12303,6.908,7.744,12.675,14.482
491,-0.249,9.8401,0.12303,6.913,7.75,12.685,14.493
492,-0.2493,9.847,0.12303,6.918,7.755,12.694,14.503
493,-0.2496,9.8539,0.12303,6.923,7.761,12.703,14.514
494,-0.2499,9.8608,0.12303,6.928,7.766,12.712,14.524
495,-0.2501,9.8677,0.12303,6.933,7.772,12.721,14.534
496,-0.2504,9.8746,0.12304,6.937,7.777,12.73,14.545
497,-0.2507,9.8816,0.12304,6.942,7.783,12.739,14.556
498,-0.251,9.8885,0.12304,6.947,7.788,12.748,14.567
499,-0.2513,9.8954,0.12304,6.952,7.794,12.757,14.577
500,-0.2515,9.9023,0.12304,6.957,7.799,12.766,14.587
501,-0.2518,9.9092,0.12304,6.962,7.805,12.775,14.598
502,-0.2521,9.9161,0.12304,6.967,7.81,12.784,14.608
503,-0.2524,9.923,0.12304,6.972,7.816,12.793,14.619
504,-0.2526,9.9299,0.12304,6.977,7.821,12.802,14.629
505,-0.2529,9.9368,0.12304,6.982,7.827,12.811,14.64
506,-0.2532,9.9437,0.12304,6.987,7.832,12.82,14.65
507,-0.2535,9.9506,0.12305,6.992,7.837,12.829,14.661
508,-0.2537,9.9575,0.12305,6.997,7.843,12.838,14.672
509,-0.254,9.9644,0.12305,7.002,7.848,12.847,14.682
510,-0.2543,9.9713,0.12305,7.007,7.854,12.856,14.693
511,-0.2545,9.9782,0.12305,7.012,7.859,12.865,14.703
512,-0.2548,9.9851,0.12305,7.017,7.865,12.874,14.714
513,-0.2551,9.992,0.12305,7.022,7.87,12.884,14.724
514,-0.2553,9.9989,0.12305,7.027,7.876,12.893,14.735
515,-0.2556,10.0058,0.12305,7.032,7.881,12.902,14.745
516,-0.2558,10.0127,0.12305,7.036,7.887,12.911,14.755
517,-0.2561,10.0196,0.12305,7.041,7.892,12.92,14.766
518,-0.2564,10.0265,0.12306,7.046,7.898,12.929,14.777
519,-0.2566,10.0334,0.12306,7.051,7.903,12.938,14.787
520,-0.2569,10.0402,0.12306,7.056,7.909,12.947,14.798
521,-0.2571,10.0471,0.12306,7.061,7.914,12.956,14.808
522,-0.2574,10.054,0.12306,7.066,7.92,12.965,14.819
523,-0.2577,10.0609,0.12306,7.071,7.925,12.974,14.829
524,-0.2579,10.0678,0.12306,7.076,7.931,12.983,14.84
525,-0.2582,10.0746,0.12306,7.081,7.936,12.992,14.85
526,-0.2584,10.0815,0.12306,7.086,7.941,13.001,14.86
527,-0.2587,10.0884,0.12307,7.091,7.947,13.01,14.871
528,-0.2589,10.0953,0.12307,7.095,7.952,13.019,14.882
529,-0.2592,10.1021,0.12307,7.1,7.958,13.028,14.892
530,-0.2594,10.109,0.12307,7.105,7.963,13.037,14.903
531,-0.2597,10.1159,0.12307,7.11,7.969,13.046,14.913
532,-0.2599,10.1227,0.12307,7.115,7.974,13.055,14.923
533,-0.2601,10.1296,0.12307,7.12,7.98,13.064,14.934
534,-0.2604,10.1365,0.12307,7.125,7.985,13.073,14.944
535,-0.2606,10.1433,0.12308,7.13,7.99,13.082,14.955
536,-0.2609,10.1502,0.12308,7.135,7.996,13.091,14.966
537,-0.2611,10.157,0.12308,7.14,8.001,13.1,14.976
538,-0.2614,10.1639,0.12308,7.145,8.007,13.109,14.986
539,-0.2616,10.1707,0.12308,7.149,8.012,13.118,14.997
540,-0.2618,10.1776,0.12308,7.154,8.018,13.127,15.007
541,-0.2621,10.1845,0.12308,7.159,8.023,13.136,15.018
542,-0.2623,10.1913,0.12309,7.164,8.028,13.145,15.028
543,-0.2625,10.1982,0.12309,7.169,8.034,13.154,15.039
544,-0.2628,10.205,0.12309,7.174,8.039,13.163,15.049
545,-0.263,10.2119,0.12309,7.179,8.045,13.172,15.059
546,-0.2632,10.2187,0.12309,7.184,8.05,13.18,15.07
547,-0.2635,10.2255,0.12309,7.189,8.056,13.189,15.08
548,-0.2637,10.2324,0.12309,7.194,8.061,13.198,15.091
549,-0.2639,10.2392,0.1231,7.198,8.066,13.208,15.101
550,-0.2642,10.2461,0.1231,7.203,8.072,13.217,15.112
551,-0.2644,10.2529,0.1231,7.208,8.077,13.225,15.122
552,-0.2646,10.2597,0.1231,7.213,8.083,13.234,15.132
553,-0.2649,10.2666,0.1231,7.218,8.088,13.243,15.143
554,-0.2651,10.2734,0.1231,7.223,8.093,13.252,15.153
555,-0.2653,10.2803,0.12311,7.227,8.099,13.261,15.164
556,-0.2655,10.2871,0.12311,7.232,8.104,13.27,15.174
557,-0.2658,10.2939,0.12311,7.237,8.11,13.279,15.185
558,-0.266,10.3008,0.12311,7.242,8.115,13.288,15.195
559,-0.2662,10.3076,0.12311,7.247,8.121,13.297,15.205
560,-0.2664,10.3144,0.12311,7.252,8.126,13.306,15.216
561,-0.2666,10.3213,0.12312,7.257,8.131,13.315,15.227
562,-0.2669,10.3281,0.12312,7.262,8.137,13.324,15.237
563,-0.2671,10.3349,0.12312,7.266,8.142,13.333,15.247
564,-0.2673,10.3417,0.12312,7.271,8.147,13.342,15.258
565,-0.2675,10.3486,0.12312,7.276,8.153,13.351,15.268
566,-0.2677,10.3554,0.12313,7.281,8.158,13.36,15.279
567,-0.2679,10.3622,0.12313,7.286,8.164,13.369,15.289
568,-0.2682,10.369,0.12313,7.291,8.169,13.378,15.299
569,-0.2684,10.3759,0.12313,7.296,8.175,13.387,15.31
570,-0.2686,10.3827,0.12313,7.301,8.18,13.396,15.32
571,-0.2688,10.3895,0.12314,7.305,8.185,13.405,15.331
572,-0.269,10.3963,0.12314,7.31,8.191,13.414,15.341
573,-0.2692,10.4031,0.12314,7.315,8.196,13.422,15.351
574,-0.2694,10.41,0.12314,7.32,8.201,13.431,15.362
575,-0.2696,10.4168,0.12314,7.325,8.207,13.44,15.372
576,-0.2698,10.4236,0.12315,7.329,8.212,13.449,15.383
577,-0.27,10.4304,0.12315,7.334,8.218,13.458,15.393
578,-0.2702,10.4372,0.12315,7.339,8.223,13.467,15.403
579,-0.2705,10.444,0.12315,7.344,8.228,13.476,15.414
580,-0.2707,10.4508,0.12316,7.349,8.234,13.485,15.425
581,-0.2709,10.4577,0.12316,7.354,8.239,13.494,15.435
582,-0.2711,10.4645,0.12316,7.359,8.244,13.503,15.445
583,-0.2713,10.4713,0.12316,7.363,8.25,13.512,15.456
584,-0.2715,10.4781,0.12316,7.368,8.255,13.521,15.466
585,-0.2717,10.4849,0.12317,7.373,8.261,13.53,15.477
586,-0.2719,10.4917,0.12317,7.378,8.266,13.539,15.487
587,-0.2721,10.4985,0.12317,7.383,8.271,13.548,15.497
588,-0.2723,10.5053,0.12317,7.388,8.277,13.557,15.508
589,-0.2725,10.5121,0.12318,7.392,8.282,13.566,15.518
590,-0.2727,10.5189,0.12318,7.397,8.287,13.575,15.529
591,-0.2729,10.5257,0.12318,7.402,8.293,13.583,15.539
592,-0.273,10.5325,0.12319,7.407,8.298,13.593,15.55
593,-0.2732,10.5393,0.12319,7.411,8.303,13.601,15.56
594,-0.2734,10.5461,0.12319,7.416,8.309,13.61,15.57
595,-0.2736,10.5529,0.12319,7.421,8.314,13.619,15.58
596,-0.2738,10.5597,0.1232,7.426,8.319,13.628,15.591
597,-0.274,10.5665,0.1232,7.431,8.325,13.637,15.602
598,-0.2742,10.5733,0.1232,7.436,8.33,13.646,15.612
599,-0.2744,10.5801,0.1232,7.441,8.336,13.655,15.622
600,-0.2746,10.5869,0.12321,7.445,8.341,13.664,15.633
601,-0.2748,10.5937,0.12321,7.45,8.346,13.673,15.643
602,-0.275,10.6005,0.12321,7.455,8.352,13.682,15.654
603,-0.2751,10.6073,0.12322,7.46,8.357,13.691,15.664
604,-0.2753,10.6141,0.12322,7.464,8.362,13.7,15.674
605,-0.2755,10.6209,0.12322,7.469,8.368,13.709,15.685
606,-0.2757,10.6277,0.12323,7.474,8.373,13.718,15.696
607,-0.2759,10.6345,0.12323,7.479,8.378,13.727,15.706
608,-0.2761,10.6413,0.12323,7.484,8.384,13.736,15.716
609,-0.2763,10.6481,0.12324,7.488,8.389,13.745,15.727
610,-0.2764,10.6549,0.12324,7.493,8.394,13.754,15.737
611,-0.2766,10.6617,0.12324,7.498,8.4,13.762,15.747
612,-0.2768,10.6685,0.12325,7.503,8.405,13.772,15.758
613,-0.277,10.6753,0.12325,7.508,8.411,13.78,15.769
614,-0.2772,10.6821,0.12325,7.512,8.416,13.789,15.779
615,-0.2773,10.6889,0.12326,7.517,8.421,13.798,15.79
616,-0.2775,10.6957,0.12326,7.522,8.427,13.807,15.8
617,-0.2777,10.7025,0.12326,7.527,8.432,13.816,15.81
618,-0.2779,10.7093,0.12327,7.532,8.437,13.825,15.821
619,-0.278,10.7161,0.12327,7.536,8.443,13.834,15.831
620,-0.2782,10.7229,0.12327,7.541,8.448,13.843,15.841
621,-0.2784,10.7297,0.12328,7.546,8.453,13.852,15.852
622,-0.2786,10.7365,0.12328,7.551,8.459,13.861,15.863
623,-0.2787,10.7433,0.12328,7.556,8.464,13.87,15.873
624,-0.2789,10.7501,0.12329,7.56,8.469,13.879,15.884
625,-0.2791,10.7569,0.12329,7.565,8.475,13.888,15.894
626,-0.2793,10.7637,0.1233,7.57,8.48,13.897,15.905
627,-0.2794,10.7705,0.1233,7.575,8.485,13.906,15.915
628,-0.2796,10.7773,0.1233,7.579,8.491,13.915,15.925
629,-0.2798,10.7841,0.12331,7.584,8.496,13.924,15.936
630,-0.2799,10.7909,0.12331,7.589,8.501,13.933,15.946
631,-0.2801,10.7977,0.12332,7.594,8.507,13.942,15.957
632,-0.2803,10.8045,0.12332,7.599,8.512,13.951,15.967
633,-0.2804,10.8113,0.12332,7.603,8.517,13.96,15.977
634,-0.2806,10.8181,0.12333,7.608,8.523,13.969,15.988
635,-0.2808,10.8249,0.12333,7.613,8.528,13.978,15.999
636,-0.2809,10.8317,0.12334,7.618,8.533,13.987,16.009
637,-0.2811,10.8385,0.12334,7.622,8.539,13.996,16.02
638,-0.2813,10.8453,0.12335,7.627,8.544,14.005,16.03
639,-0.2814,10.8521,0.12335,7.632,8.549,14.014,16.041
640,-0.2816,10.8589,0.12336,7.637,8.555,14.023,16.052
641,-0.2818,10.8657,0.12336,7.641,8.56,14.032,16.062
642,-0.2819,10.8725,0.12336,7.646,8.565,14.041,16.072
643,-0.2821,10.8793,0.12337,7.651,8.571,14.05,16.083
644,-0.2822,10.8861,0.12337,7.656,8.576,14.059,16.093
645,-0.2824,10.8929,0.12338,7.66,8.581,14.068,16.104
646,-0.2826,10.8997,0.12338,7.665,8.587,14.077,16.114
647,-0.2827,10.9065,0.12339,7.67,8.592,14.086,16.125
648,-0.2829,10.9133,0.12339,7.675,8.597,14.095,16.135
649,-0.283,10.9202,0.1234,7.679,8.602,14.104,16.146
650,-0.2832,10.927,0.1234,7.684,8.608,14.113,16.156
651,-0.2834,10.9338,0.12341,7.689,8.613,14.122,16.167
652,-0.2835,10.9406,0.12341,7.694,8.619,14.131,16.177
653,-0.2837,10.9474,0.12342,7.699,8.624,14.14,16.188
654,-0.2838,10.9542,0.12342,7.703,8.629,14.149,16.198
655,-0.284,10.961,0.12343,7.708,8.634,14.158,16.209
656,-0.2841,10.9679,0.12343,7.713,8.64,14.167,16.22
657,-0.2843,10.9747,0.12344,7.718,8.645,14.176,16.231
658,-0.2844,10.9815,0.12344,7.722,8.65,14.185,16.241
659,-0.2846,10.9883,0.12345,7.727,8.656,14.194,16.252
660,-0.2847,10.9951,0.12345,7.732,8.661,14.203,16.262
661,-0.2849,11.0019,0.12346,7.737,8.666,14.212,16.273
662,-0.285,11.0088,0.12346,7.741,8.672,14.221,16.283
663,-0.2852,11.0156,0.12347,7.746,8.677,14.23,16.294
664,-0.2853,11.0224,0.12347,7.751,8.682,14.239,16.304
665,-0.2855,11.0292,0.12348,7.756,8.688,14.248,16.315
666,-0.2856,11.036,0.12348,7.76,8.693,14.257,16.325
667,-0.2858,11.0429,0.12349,7.765,8.698,14.267,16.336
668,-0.2859,11.0497,0.1235,7.77,8.704,14.276,16.347
669,-0.2861,11.0565,0.1235,7.775,8.709,14.285,16.357
670,-0.2862,11.0633,0.12351,7.779,8.714,14.294,16.368
671,-0.2864,11.0702,0.12351,7.784,8.72,14.303,16.378
672,-0.2865,11.077,0.12352,7.789,8.725,14.312,16.389
673,-0.2866,11.0838,0.12352,7.794,8.73,14.321,16.399
674,-0.2868,11.0906,0.12353,7.798,8.736,14.33,16.41
675,-0.2869,11.0975,0.12353,7.803,8.741,14.339,16.42
676,-0.2871,11.1043,0.12354,7.808,8.746,14.348,16.431
677,-0.2872,11.1111,0.12355,7.813,8.751,14.357,16.442
678,-0.2874,11.118,0.12355,7.817,8.757,14.366,16.453
679,-0.2875,11.1248,0.12356,7.822,8.762,14.375,16.463
680,-0.2876,11.1316,0.12356,7.827,8.768,14.384,16.474
681,-0.2878,11.1384,0.12357,7.832,8.773,14.393,16.484
682,-0.2879,11.1453,0.12358,7.836,8.778,14.403,16.495
683,-0.2881,11.1521,0.12358,7.841,8.783,14.412,16.506
684,-0.2882,11.1589,0.12359,7.846,8.789,14.421,16.516
685,-0.2883,11.1658,0.12359,7.851,8.794,14.43,16.527
686,-0.2885,11.1726,0.1236,7.855,8.799,14.439,16.538
687,-0.2886,11.1795,0.12361,7.86,8.805,14.448,16.548
688,-0.2887,11.1863,0.12361,7.865,8.81,14.457,16.559
689,-0.2889,11.1931,0.12362,7.869,8.815,14.466,16.57
690,-0.289,11.2,0.12362,7.874,8.821,14.475,16.58
691,-0.2891,11.2068,0.12363,7.879,8.826,14.484,16.591
692,-0.2893,11.2137,0.12364,7.884,8.831,14.494,16.602
693,-0.2894,11.2205,0.12364,7.889,8.837,14.502,16.612
694,-0.2895,11.2273,0.12365,7.893,8.842,14.512,16.623
695,-0.2897,11.2342,0.12366,7.898,8.847,14.521,16.634
696,-0.2898,11.241,0.12366,7.903,8.853,14.53,16.644
697,-0.2899,11.2479,0.12367,7.907,8.858,14.539,16.655
698,-0.2901,11.2547,0.12367,7.912,8.863,14.548,16.665
699,-0.2902,11.2616,0.12368,7.917,8.869,14.557,16.676
700,-0.2903,11.2684,0.12369,7.922,8.874,14.566,16.687
701,-0.2905,11.2753,0.12369,7.927,8.879,14.575,16.697
702,-0.2906,11.2821,0.1237,7.931,8.884,14.585,16.708
703,-0.2907,11.2889,0.12371,7.936,8.89,14.594,16.719
704,-0.2909,11.2958,0.12371,7.941,8.895,14.603,16.729
705,-0.291,11.3026,0.12372,7.945,8.9,14.612,16.74
706,-0.2911,11.3095,0.12373,7.95,8.906,14.621,16.751
707,-0.2912,11.3163,0.12373,7.955,8.911,14.63,16.761
708,-0.2914,11.3232,0.12374,7.96,8.916,14.639,16.772
709,-0.2915,11.33,0.12375,7.964,8.922,14.648,16.783
710,-0.2916,11.3369,0.12375,7.969,8.927,14.657,16.793
711,-0.2917,11.3438,0.12376,7.974,8.932,14.667,16.804
712,-0.2919,11.3506,0.12377,7.978,8.938,14.676,16.815
713,-0.292,11.3575,0.12377,7.983,8.943,14.685,16.826
714,-0.2921,11.3643,0.12378,7.988,8.948,14.694,16.836
715,-0.2922,11.3712,0.12379,7.993,8.954,14.703,16.847
716,-0.2924,11.378,0.12379,7.997,8.959,14.712,16.858
717,-0.2925,11.3849,0.1238,8.002,8.964,14.722,16.869
718,-0.2926,11.3917,0.12381,8.007,8.969,14.731,16.879
719,-0.2927,11.3986,0.12382,8.011,8.975,14.74,16.89
720,-0.2928,11.4055,0.12382,8.016,8.98,14.749,16.901
721,-0.293,11.4123,0.12383,8.021,8.985,14.758,16.912
722,-0.2931,11.4192,0.12384,8.026,8.991,14.767,16.922
723,-0.2932,11.426,0.12384,8.031,8.996,14.776,16.933
724,-0.2933,11.4329,0.12385,8.035,9.001,14.786,16.944
725,-0.2934,11.4397,0.12386,8.04,9.007,14.795,16.954
726,-0.2936,11.4466,0.12387,8.045,9.012,14.804,16.965
727,-0.2937,11.4535,0.12387,8.049,9.017,14.813,16.976
728,-0.2938,11.4603,0.12388,8.054,9.023,14.822,16.987
729,-0.2939,11.4672,0.12389,8.059,9.028,14.832,16.998
730,-0.294,11.4741,0.12389,8.064,9.033,14.841,17.008
731,-0.2942,11.4809,0.1239,8.068,9.039,14.85,17.019
732,-0.2943,11.4878,0.12391,8.073,9.044,14.859,17.03
733,-0.2944,11.4946,0.12392,8.078,9.049,14.868,17.041
734,-0.2945,11.5015,0.12392,8.082,9.055,14.877,17.051
735,-0.2946,11.5084,0.12393,8.087,9.06,14.886,17.062
736,-0.2947,11.5152,0.12394,8.092,9.065,14.896,17.073
737,-0.2948,11.5221,0.12395,8.096,9.07,14.905,17.084
738,-0.295,11.529,0.12395,8.101,9.076,14.914,17.094
739,-0.2951,11.5358,0.12396,8.106,9.081,14.923,17.105
740,-0.2952,11.5427,0.12397,8.111,9.086,14.932,17.116
741,-0.2953,11.5496,0.12398,8.115,9.092,14.942,17.127
742,-0.2954,11.5564,0.12399,8.12,9.097,14.951,17.138
743,-0.2955,11.5633,0.12399,8.125,9.102,14.96,17.148
744,-0.2956,11.5702,0.124,8.13,9.108,14.969,17.159
745,-0.2957,11.577,0.12401,8.134,9.113,14.978,17.17
746,-0.2959,11.5839,0.12402,8.139,9.118,14.988,17.181
747,-0.296,11.5907,0.12402,8.144,9.123,14.997,17.191
748,-0.2961,11.5976,0.12403,8.148,9.129,15.006,17.202
749,-0.2962,11.6045,0.12404,8.153,9.134,15.015,17.213
750,-0.2963,11.6113,0.12405,8.158,9.139,15.024,17.224
751,-0.2964,11.6182,0.12406,8.162,9.144,15.034,17.235
752,-0.2965,11.6251,0.12406,8.167,9.15,15.043,17.245
753,-0.2966,11.6319,0.12407,8.172,9.155,15.052,17.256
754,-0.2967,11.6388,0.12408,8.176,9.16,15.061,17.267
755,-0.2968,11.6456,0.12409,8.181,9.166,15.07,17.278
756,-0.2969,11.6525,0.1241,8.186,9.171,15.08,17.289
757,-0.297,11.6594,0.1241,8.191,9.176,15.089,17.299
758,-0.2972,11.6662,0.12411,8.195,9.182,15.098,17.31
759,-0.2973,11.6731,0.12412,8.2,9.187,15.107,17.321
760,-0.2974,11.6799,0.12413,8.205,9.192,15.116,17.332
761,-0.2975,11.6868,0.12414,8.209,9.197,15.126,17.343
762,-0.2976,11.6937,0.12415,8.214,9.203,15.135,17.354
763,-0.2977,11.7005,0.12415,8.219,9.208,15.144,17.364
